time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38461025168154,0.0020143678609783,0.051154560159519,7.982801544469e-12
3e-09,1.149356972135,0.00068033097696841,0.15306396745161,2.3863538708626e-11
7e-09,2.6807931022727,0.00029110566972801,0.35703251310467,5.5661075330851e-11
1.5e-08,5.7441731750332,0.00013582170791965,0.7650116588441,1.1926600593746e-10
3.1e-08,11.871053585417,6.5718104086677e-05,1.5809832344072,2.4647963693951e-10
6.3e-08,24.124562114906,3.2337754594635e-05,3.2129204183279,5.0090829895842e-10
1.27e-07,48.630079340875,1.6042165700065e-05,6.4767885070394,1.0097640726262e-09
2.55e-07,97.633471021301,7.9904035772129e-06,13.004889768552,2.0274571196581e-09
5.11e-07,195.59755847312,3.9884487023104e-06,26.065813368247,4.0626919469593e-09
1.023e-06,391.25870238594,1.9939118385124e-06,52.232604692435,8.1319495888219e-09
2.047e-06,780.75118286374,9.9924521183122e-07,104.95132112776,1.626079257085e-08
4.095e-06,1546.5486249791,5.0453157638482e-07,213.48176513268,3.2441958726063e-08
8.191e-06,2984.5877218731,2.6159900269683e-07,452.8634254536,6.4217360908735e-08
1.6383e-05,5295.7510521545,1.4772466298209e-07,1048.4156791546,1.2371353326425e-07
3.2767e-05,7743.9200354486,1.014190706999e-07,2432.5699484804,2.2151475517868e-07
6.5535e-05,8791.7426440393,8.9949648156844e-08,4333.8151654196,3.5036831378495e-07
0.000131071,8380.9902307241,9.7031445729996e-08,5380.2888686142,4.9444682627521e-07
0.000262143,7393.7467898656,1.1760587504153e-07,5110.2980280154,6.6701213295042e-07
0.000524287,6099.8038241985,1.5561486074459e-07,4188.9516979447,9.238763318929e-07
0.001048575,4512.9143701367,2.2680056109621e-07,3464.2260735942,1.3773023371204e-06
0.002097151,2982.1556570739,3.5885092077587e-07,3367.0289621444,2.2087964890127e-06
0.004194303,1823.2634190497,5.9940161464614e-07,3954.1572738587,3.7239823201914e-06
0.008388607,1057.6088853836,1.0428763741278e-06,5494.0673474545,6.5189361135482e-06
