time,FluxChecker-I,FluxChecker-V
0,0,0
1e-09,0.4786496700634,0.36521014314499
3e-09,1.4359476050817,1.0956304399675
7e-09,3.3505376163278,2.5564709909345
1.5e-08,7.1796944622844,5.4781520406452
3.1e-08,14.837916597543,11.321514778787
6.3e-08,30.153988989088,23.008238607298
1.27e-07,60.784657926166,46.3816878699
2.55e-07,122.04008935756,93.128590180579
5.11e-07,244.52728734087,186.6223864695
1.023e-06,489.40711595025,373.6099781615
2.047e-06,978.7887161512,747.58514736603
4.095e-06,1956.0407527864,1495.5352591143
8.191e-06,3904.4986451344,2991.4318661998
1.6383e-05,7777.0606589767,5983.1675722258
3.2767e-05,15421.030537096,11965.730609853
6.5535e-05,30240.488464145,23916.736019197
0.000131071,57122.403518792,47610.19569553
0.000262143,93290.89895575,92486.607132099
0.000524287,108976.72051892,165562.18149657
0.001048575,92977.26588242,264965.86577309
0.002097151,66004.188813666,398341.04343773
0.004194303,37303.317608294,609501.98278805
0.008388607,15242.51986036,1007765.6619731
0.016777215,4887.2346398717,1799890.4477816
0.026777215,2102.3002383311,2745706.7250798
0.036777215,1161.9784005096,3692271.0215428
0.046777215,735.59419344164,4639367.5559588
0.056777215,507.03016470597,5586874.55965
0.066777215,370.49151902109,6534699.6090353
0.076777215,282.48431211667,7482773.6942472
0.086777215,222.46946330631,8431045.5352476
0.096777215,179.72450339937,9379476.7119478
0.106777215,148.20853160827,10328038.051089
0.116777215,124.30786291284,11276707.071274
0.126777215,105.75341391228,12225466.193064
0.136777215,91.062207739289,13174301.480397
0.146777215,79.231884355645,14123201.74538
0.156777215,69.565236864856,15072157.901634
0.166777215,61.56517047119,16021162.491576
0.176777215,54.869543431392,16970209.335277
0.186777215,49.209479462324,17919293.266747
0.196777215,44.381964300652,18868409.932819
0.206777215,40.231395113869,19817555.638344
0.216777215,36.636889767521,20766727.225404
0.226777215,33.503389097943,21715921.978655
0.236777215,30.755309926607,22665137.549777
0.246777215,28.331946121187,23614371.897096
0.256777215,26.184088425301,24563623.236799
0.266777215,24.271507446246,25512890.00317
0.276777215,22.561056804998,26462170.816192
0.286777215,21.025227776138,27411464.454511
0.296777215,19.641036662096,28360769.833213
0.306777215,18.389160155074,29310085.985224
0.316777215,17.253257475916,30259412.04565
0.326777215,16.219434565389,31208747.238554
0.336777215,15.275817298126,32158090.865797
0.346777215,14.412209086287,33107442.297513
0.356777215,13.619814328736,34056800.963882
0.366777215,12.891013621107,35006166.348202
0.376777215,12.219179945748,35955537.980759
0.386777215,11.598527520443,36904915.433655
0.396777215,11.023986838128,37854298.316284
0.406777215,10.49110083816,38803686.271265
0.416777215,9.9959382207689,39753078.971045
0.426777215,9.5350207446931,40702476.114852
0.436777215,9.1052619890375,41651877.426016
0.446777215,8.7039155580543,42601282.649618
0.456777215,8.3285314106175,43550691.439137
0.466777215,7.9769168498665,44500103.808033
0.476777215,7.6471074014047,45449519.445172
0.486777215,7.3373366900639,46398938.144578
0.496777215,7.0460134914494,47348359.741494
0.506777215,6.7717016754004,48297784.074996
0.516777215,6.5131021347502,49247210.995311
0.526777215,6.2690374432121,50196640.362873
0.536777215,6.0384384070953,51146072.176888
0.546777215,5.820332440477,52095506.052151
0.556777215,5.6138331498395,53044942.027207
0.566777215,5.418131307817,53994379.957621
0.576777215,5.2324871535918,54943819.764224
0.586777215,5.0562232545031,55893261.282387
0.596777215,4.8887177608188,56842704.527855
0.606777215,4.7294002804517,57792149.287793
0.616777215,4.577745467775,58741595.765755
0.626777215,4.4332698367321,59691043.714698
0.636777215,4.2955273648935,60640493.002121
0.646777215,4.1641059426361,61589943.627698
0.656777215,4.0386246869054,62539395.552371
0.666777215,3.9187309883417,63488848.697125
0.676777215,3.8040978240177,64438302.929917
0.686777215,3.6944219982412,65387758.274773
0.696777215,3.5894217248111,66337214.760089
0.706777215,3.4888349916545,67286672.109345
0.716777215,3.3924178375352,68236130.58683
0.726777215,3.2999429978844,69185589.876508
0.736777215,3.2111983886643,70135050.02369
0.746777215,3.1259860441944,71084511.210212
0.756777215,3.0441210296844,72033972.968274
0.766777215,2.9654302780679,72983435.568947
0.776777215,2.8897517808879,73932898.989037
0.786777215,2.8169335903227,74882363.020882
0.796777215,2.7468336322569,75831827.723371
0.806777215,2.6793180945773,76781293.085208
0.816777215,2.6142615111228,77730759.023698
0.826777215,2.5515459319527,78680225.704525
0.836777215,2.4910603370842,79629692.911596
0.846777215,2.4327002981422,80579160.812635
0.856777215,2.3763673630104,81528629.18226
0.866777215,2.3219686836665,82478098.116943
0.876777215,2.2694167172095,83427567.399462
0.886777215,2.218628900632,84377037.06283
0.896777215,2.1695270191991,85326507.313236
0.906777215,2.1220373721882,86275978.02634
0.916777215,2.0760900706549,87225449.129027
0.926777215,2.0316190550807,88174920.712751
0.936777215,1.98856181964,89124392.611363
0.946777215,1.9468589968143,90073864.888314
0.956777215,1.906454375834,91023337.613487
0.966777215,1.8672946681411,91972810.604303
0.976777215,1.8293292020744,92922283.955142
0.986777215,1.7925099335771,93871757.596496
0.996777215,1.7567911939744,94821231.685211
