time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.45108082544837,0.0023286893337043,0.071008877260008,9.9342204702635e-12
3e-09,1.348218600913,0.00078519204611674,0.2125086957007,2.9704532475194e-11
7e-09,3.1446935759795,0.00033607088046046,0.49570027801249,6.9286900095693e-11
1.5e-08,6.7382128325221,0.00015680723826279,1.0621378030873,1.4846300669707e-10
3.1e-08,13.925379733565,7.5872613627473e-05,2.1950299694549,3.0681955862534e-10
6.3e-08,28.299402289015,3.7334524079395e-05,4.4608048041848,6.235341715347e-10
1.27e-07,57.045606810231,1.8521001388894e-05,8.9923368696785,1.2569607390293e-09
2.55e-07,114.5284020897,9.2251356912028e-06,18.055826696621,2.5237855356818e-09
5.11e-07,229.43862214469,4.6048834303527e-06,36.188676326497,5.057204530514e-09
1.023e-06,458.90322191225,2.3023093220331e-06,72.511127199394,1.0122195652652e-08
2.047e-06,915.34730718908,1.1542573267184e-06,145.6444102702,2.0237447579892e-08
4.095e-06,1810.165132112,5.8370805203253e-07,295.81532502489,4.035166902765e-08
8.191e-06,3472.3389104889,3.0437222823929e-07,623.60235938136,7.9695412034916e-08
1.6383e-05,6053.6941571975,1.7473011382019e-07,1408.8801930616,1.5242900443253e-07
3.2767e-05,8576.9764217835,1.23516945775e-07,3077.8915253932,2.6861244586415e-07
6.5535e-05,9454.6744976841,1.1272563447694e-07,5092.8470169854,4.168664320513e-07
0.000131071,8850.4601498595,1.2427759399203e-07,5986.7987827895,5.8330180844726e-07
0.000262143,7640.7611780003,1.5435287577526e-07,5529.4161911275,7.9478461768213e-07
0.000524287,6012.6753006541,2.1337705937711e-07,4636.5999142486,1.1398691940581e-06
0.001048575,4123.9806266023,3.3131898933759e-07,4368.895242986,1.7969897580409e-06
0.002097151,2515.6528046408,5.6024481659663e-07,5232.1324906234,3.0645157496572e-06
0.004194303,1427.3849331941,9.9971958263166e-07,7671.0381491076,5.4990083499339e-06
0.008388607,774.03522900821,1.8521647256364e-06,12889.035019549,1.0221582297941e-05
0.016777215,407.27488713212,3.5261467176411e-06,23502.058916838,1.9494164324251e-05
0.026777215,260.88963107197,5.5074221820745e-06,36206.906202196,3.0467611357169e-05
0.036777215,192.07264946353,7.4821251356716e-06,48925.209853599,4.1404139549086e-05
0.046777215,152.03995650627,9.4531546086866e-06,61648.267928205,5.2319930763689e-05
0.056777215,125.84124106751,1.1421883788372e-05,74373.540119199,6.3222679732404e-05
0.066777215,107.3563800968,1.3389057559916e-05,87100.012560363,7.4116585213424e-05
0.076777215,93.613080745023,1.5355121332059e-05,99827.228481262,8.5004165097743e-05
