time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38448702974841,0.0020160431269306,2.4097639729788e-117,7.9828280555563e-12
3e-09,1.1489803223325,0.00068090838112128,-3.5426318745427e-108,2.3863547846129e-11
7e-09,2.6799119729272,0.00029135260988007,-1.815732659421e-101,5.5661079239581e-11
1.5e-08,5.7422837196236,0.00013593693179069,2.9689265385783e-95,1.1926600776931e-10
3.1e-08,11.86714772709,6.5773859537136e-05,8.1365101681187e-89,2.4647963792591e-10
6.3e-08,24.116623621292,3.2365191242373e-05,2.4509318417045e-82,5.0090830002907e-10
1.27e-07,48.614076117827,1.6055777000338e-05,6.2457836093719e-75,1.0097640777923e-09
2.55e-07,97.601341404799,7.9971835201664e-06,1.3350878886888e-68,2.0274571595005e-09
5.11e-07,195.53319648773,3.9918332745277e-06,-3.3616668256124e-62,4.0626922660766e-09
1.023e-06,391.13002259712,1.9956042898499e-06,-4.5834791949202e-56,8.1319521457366e-09
2.047e-06,780.49496790024,1.0000940433155e-06,1.5120602686693e-51,1.6260813017804e-08
4.095e-06,1546.0455710432,5.0496138211997e-07,9.3800998267897e-44,3.2442121500962e-08
8.191e-06,2983.6472073859,2.618249008657e-07,5.5619657893215e-36,6.4218640369334e-08
1.6383e-05,5294.1979526678,1.4786492512031e-07,2.7042715168629e-26,1.2372350641298e-07
3.2767e-05,7741.259512917,1.01594179954e-07,5.8004843709871e-17,2.2160977871006e-07
6.5535e-05,8781.479123411,9.0472187219788e-08,1.0926964429931e-07,3.5135227733728e-07
0.000131071,8330.6342978864,9.8629270916073e-08,0.0038194026124304,5.0002779185989e-07
0.000262143,7239.572385792,1.2190030842759e-07,0.74922071186094,6.8666033157482e-07
0.000524287,5789.9238384685,1.664325541769e-07,16.54813676088,9.7911980301387e-07
0.001048575,4102.4049370446,2.5185520268284e-07,120.32839744756,1.5120155100165e-06
0.002097151,2600.1347853568,4.1262943352871e-07,460.0964456826,2.507418838874e-06
0.004194303,1530.9332237951,7.1256769891298e-07,1181.0043484563,4.3657452198105e-06
0.008388607,857.45664476404,1.28102577029e-06,2408.0903950463,7.8884968103975e-06
0.016777215,462.75466879123,2.3802734761263e-06,4450.7549097112,1.4699067664032e-05
0.026777215,300.15555181413,3.672864898426e-06,6692.4699230829,2.270589830524e-05
0.036777215,222.46595077835,4.9572266604021e-06,8859.5578137405,3.0660984243506e-05
0.046777215,176.85076960768,6.2369797563558e-06,10994.34682477,3.8586968270952e-05
0.056777215,146.81362276814,7.5138470487569e-06,13114.721890486,4.6494658376151e-05
0.066777215,125.52546837714,8.7887668440862e-06,15228.944640869,5.4389968089328e-05
0.076777215,109.64382302681,1.0062300582677e-05,17341.029923025,6.2276446175164e-05
0.086777215,97.338146518221,1.1334808102805e-05,19452.96078474,7.0156371911997e-05
0.096777215,87.521252538966,1.260653191379e-05,21565.710118379,7.8031284224627e-05
0.106777215,79.506511615207,1.3877642126249e-05,23679.728097064,8.5902264619451e-05
0.116777215,72.838817706716,1.5148262113372e-05,25795.190685586,9.3770098524393e-05
0.126777215,67.204531930623,1.6418483671536e-05,27912.126839656,0.00010163537136243
0.136777215,62.380445354002,1.7688376714699e-05,30030.490593285,0.00010949852946815
0.146777215,58.203360406321,1.8957995498693e-05,32150.200024379,0.0001173599196569
0.156777215,54.551182038977,2.0227382826807e-05,34271.158343779,0.00012521981587889
0.166777215,51.330737522379,2.1496572962324e-05,36393.265410395,0.00013307843765495
0.176777215,48.469687025616,2.2765593674544e-05,38516.423829046,0.00014093596311418
0.186777215,45.911006451854,2.4034467730914e-05,40640.541988734,0.00014879253843236
0.196777215,43.609136084211,2.5303213983248e-05,42765.535378528,0.00015664828476874
0.206777215,41.527236174772,2.6571848178979e-05,44891.326942965,0.00016450330344421
0.216777215,39.635195121224,2.7840383588508e-05,47017.84691654,0.00017235767989533
0.226777215,37.908159982979,2.910883146854e-05,49145.032392635,0.00018021148668389
