time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38461025168154,0.0020143678609783,1.4781569021912e-99,7.982801544469e-12
3e-09,1.149356972135,0.00068033097696841,8.443093936757e-93,2.3863538708626e-11
7e-09,2.6807931022727,0.00029110566972801,4.3257664291582e-87,5.5661075330851e-11
1.5e-08,5.7441731750332,0.00013582170791965,1.0783338847017e-81,1.1926600593746e-10
3.1e-08,11.871053585417,6.5718104086677e-05,1.2627976859408e-76,2.4647963693951e-10
6.3e-08,24.124562114906,3.2337754594635e-05,1.6432036246523e-71,5.0090829895842e-10
1.27e-07,48.630079340875,1.6042165700065e-05,4.1846465619983e-66,1.0097640726262e-09
2.55e-07,97.633471021301,7.9904035772129e-06,5.7384819469555e-61,2.0274571196581e-09
5.11e-07,195.59755847312,3.9884487023104e-06,8.8714831524549e-56,4.0626919469593e-09
1.023e-06,391.25870238594,1.9939118385124e-06,1.6955529781911e-50,8.1319495888219e-09
2.047e-06,780.75118286374,9.9924521183122e-07,3.9045353361066e-45,1.626079257085e-08
4.095e-06,1546.5486249791,5.0453157638482e-07,2.0725887939233e-39,3.2441958726063e-08
8.191e-06,2984.5877218731,2.6159900269683e-07,4.6940749495833e-33,6.4217360908735e-08
1.6383e-05,5295.7510521545,1.4772466298209e-07,4.2648184352743e-25,1.2371353326425e-07
3.2767e-05,7743.9200354792,1.0141907069797e-07,1.6117999214601e-16,2.2151475517856e-07
6.5535e-05,8791.7426440528,8.9949648156743e-08,2.2696307980034e-07,3.5036831378466e-07
0.000131071,8380.9902361742,9.7031445674087e-08,0.0066022102694466,4.9444682611122e-07
0.000262143,7393.7467780622,1.1760587518992e-07,1.1270772824189,6.6701213337206e-07
0.000524287,6099.8039807827,1.5561485623146e-07,22.359711823335,9.2387631223071e-07
0.001048575,4512.9149975553,2.2680052765706e-07,146.28809301556,1.3773021658244e-06
0.002097151,2982.155981613,3.5885088051039e-07,496.75970483137,2.2087962534663e-06
0.004194303,1823.2635628904,5.9940156860902e-07,1123.4981314245,3.7239820452914e-06
0.008388607,1057.6087666523,1.0428764853321e-06,2026.8013861732,6.5189367201211e-06
0.016777215,588.86394490975,1.8804031879858e-06,3384.409069539,1.1797400869567e-05
0.026777215,388.51626309554,2.8537208622197e-06,4836.9321466304,1.793071596916e-05
0.036777215,290.77776476598,3.8149616618085e-06,6238.8485633936,2.3987406140152e-05
0.046777215,232.66221511231,4.7692337846411e-06,7624.52641975,2.9999742572118e-05
0.056777215,194.05565161784,5.7190419227018e-06,9005.9566602768,3.5983584067095e-05
0.066777215,166.51303956318,6.6657835644456e-06,10387.575777568,4.1947808170298e-05
0.076777215,145.85863731944,7.6103115544653e-06,11770.985383438,4.7897844114272e-05
0.086777215,129.78747775133,8.5531804403875e-06,13156.657452198,5.383722932736e-05
0.096777215,116.92184144022,9.4947694305938e-06,14544.603663949,5.9768385451792e-05
0.106777215,106.38698099734,1.0435347512225e-05,15934.670251542,6.5693033273436e-05
0.116777215,97.600481875122,1.1375111584338e-05,17326.645121716,7.1612433976356e-05
0.126777215,90.159398645453,1.2314209701196e-05,18720.30953873,7.7527536415836e-05
0.136777215,83.77598583387,1.3252755362286e-05,20115.46480981,8.3439069232264e-05
0.146777215,78.239223882937,1.4190837266139e-05,21511.932591134,8.9347602415209e-05
0.156777215,73.39081344782,1.5128525877805e-05,22909.556783324,9.5253589066944e-05
0.166777215,69.109660757511,1.6065877899606e-05,24308.201930767,0.00010115739420445
0.176777215,65.301541414589,1.7002939541899e-05,25707.751494292,0.00010705931553339
0.186777215,61.892031708125,1.793974887895e-05,27108.105176974,0.00011295959851393
0.196777215,58.821561832388,1.8876337570512e-05,28509.176494686,0.00011885844745289
0.206777215,56.041882593941,1.9812732180454e-05,29910.890647711,0.00012475603388914
0.216777215,53.513495691439,2.0748955172419e-05,31313.182707794,0.00013065250298588
0.226777215,51.203754088389,2.1685025677758e-05,32715.996102799,0.00013654797846339
0.236777215,49.085436984831,2.2620960098321e-05,34119.28135123,0.00014244256645593
0.246777215,47.135666534947,2.3556772568724e-05,35522.995009528,0.00014833635853147
0.256777215,45.335074197763,2.449247536206e-05,36927.098791633,0.00015422943417268
