time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38354787736327,0.002028386237807,-7.6172213738318e-153,7.9830233853142e-12
3e-09,1.1461096374673,0.00068516383719292,-1.013514777173e-141,2.3863615189238e-11
7e-09,2.6731959672597,0.0002931725558212,2.37249391713e-132,5.5661108046267e-11
1.5e-08,5.7278819964888,0.00013678612177229,1.6543489675069e-123,1.1926602126454e-10
3.1e-08,11.837376682324,6.6184768729535e-05,6.0023012077153e-115,2.4647964491573e-10
6.3e-08,24.056115592702,3.2567393909584e-05,4.4145881996801e-106,5.0090830728648e-10
1.27e-07,48.492097890576,1.6156089858837e-05,-3.99119616941e-96,1.0097641125486e-09
2.55e-07,97.35643998576,8.0471520948574e-06,1.156448467451e-87,2.0274574281851e-09
5.11e-07,195.0425495074,4.0167814887926e-06,-6.4151106198247e-79,4.0626944195534e-09
1.023e-06,390.14855262135,2.0080874048436e-06,9.5206547204275e-70,8.1319694125908e-09
2.047e-06,778.53660079796,1.00637075443e-06,-7.4999584387615e-62,1.6260951428505e-08
4.095e-06,1542.1675422112,5.0817229111769e-07,1.7347297252525e-53,3.2443234082043e-08
8.191e-06,2976.1478585361,2.6358229303361e-07,9.4269588759572e-42,6.4227726928727e-08
1.6383e-05,5280.2423588076,1.491156163312e-07,2.9361308106243e-28,1.2380401686294e-07
3.2767e-05,7712.6956665084,1.0331847400463e-07,1.2227054147695e-17,2.2245463703713e-07
6.5535e-05,8692.8657195371,9.4386327436042e-08,4.1437390260368e-09,3.5817389908682e-07
0.000131071,8023.3050431489,1.0804318058431e-07,0.00027837732582261,5.3088633734927e-07
0.000262143,6506.7991680124,1.4398698487385e-07,0.085266212545688,7.8154743444838e-07
0.000524287,4662.178879179,2.1600189563415e-07,2.705384380186,1.2168313731189e-06
0.001048575,2968.2008216712,3.5446247022812e-07,28.786957768647,2.0317128859002e-06
0.002097151,1741.8770000659,6.1637468478933e-07,162.1282577815,3.5737082697851e-06
0.004194303,969.51817766133,1.1169730525501e-06,598.65680283057,6.525040794517e-06
0.008388607,520.05652515656,2.0898412790971e-06,1664.5042508575,1.2261649407128e-05
0.016777215,271.77303130725,4.0051160170151e-06,3867.2040494142,2.3553032013312e-05
0.026777215,173.55482382177,6.2747683319275e-06,6450.5911924628,3.6931581977308e-05
0.036777215,127.57026170827,8.5383472217711e-06,8986.1849716005,5.0273378542905e-05
0.046777215,100.8797933896,1.0798577699139e-05,11482.102747696,6.3594775203714e-05
0.056777215,83.438286508886,1.3056727773972e-05,13946.590292322,7.69034249245e-05
0.066777215,71.145123849965,1.5313478385625e-05,16386.320571036,9.0203466368817e-05
0.076777215,62.012573223234,1.756923372073e-05,18806.4573849,0.0001034973663291
0.086777215,54.959881322269,1.9824251252134e-05,21210.968570555,0.00011678670135067
0.096777215,49.348803116179,2.2078704092544e-05,23602.917734949,0.00013007253384502
0.106777215,44.778096252356,2.4332713487324e-05,25984.690243574,0.00014335560980651
0.116777215,40.982829384666,2.6586367284465e-05,28358.160796587,0.00015663647079009
0.126777215,37.781014778094,2.8839730905212e-05,30724.816401593,0.00016991552084533
0.136777215,35.043497456543,3.109285419689e-05,33085.846888556,0.00018319306840312
0.146777215,32.676075959318,3.3345775909662e-05,35442.212033374,0.00019646935356271
0.156777215,30.608424757874,3.5598526665333e-05,37794.6918147,0.00020974456638169
0.166777215,28.786979102018,3.7851131026722e-05,40143.924418686,0.00022301885952456
0.176777215,27.170221574027,4.0103608953778e-05,42490.435265256,0.00023629235720829
0.186777215,25.725474797834,4.2355976850406e-05,44834.659389176,0.00024956516165783
0.196777215,24.426667122751,4.4608248337754e-05,47176.958852836,0.00026283735785837
0.206777215,23.252743462742,4.6860434829657e-05,49517.63640867,0.00027610901711099
0.216777215,22.186513906957,4.9112545969525e-05,51856.946303836,0.00028938019972861
0.226777215,21.213805568728,5.1364589967906e-05,54195.102888205,0.00030265095711361
0.236777215,20.322828410206,5.36165738618e-05,56532.287519459,0.00031592133337344
0.246777215,19.503694594834,5.5868503721049e-05,58868.654138026,0.00032919136659201
0.256777215,18.748049683885,5.8120384811955e-05,61204.333794962,0.00034246108984203
0.266777215,18.048786444686,6.0372221728738e-05,63539.438350139,0.00035573053199843
0.276777215,17.399820458593,6.2624018494925e-05,65874.063509039,0.00036899971839091
0.286777215,16.79591249351,6.4875778655706e-05,68208.291328127,0.00038226867134319
0.296777215,16.23252665758,6.7127505345117e-05,70542.192291802,0.00039553741061264
0.306777215,15.70571619425,6.9379201344578e-05,72875.827041693,0.00040880595375321
0.316777215,15.212030831248,7.1630869133715e-05,75209.247822048,0.00042207431642043
0.326777215,14.748441084342,7.3882510929005e-05,77542.49969288,0.00043534251262393
0.336777215,14.312276000769,7.6134128718599e-05,79875.621551642,0.00044861055494163
0.346777215,13.901171639386,7.8385724291651e-05,82208.646996693,0.00046187845470056
0.356777215,13.513028187226,8.0637299262487e-05,84541.605059395,0.00047514622213052
0.366777215,13.145974069222,8.2888855092107e-05,86874.520826754,0.00048841386649563
0.376777215,12.798335755656,8.5140393105825e-05,89207.415972458,0.00050168139620715
0.386777215,12.468612239413,8.739191450904e-05,91540.309211084,0.00051494881892045
0.396777215,12.155453361125,8.9643420401088e-05,93873.216687541,0.00052821614161974
