time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38468052776549,0.0020134106412359,-1.4122879954029e-82,7.9827863964636e-12
3e-09,1.1495717679467,0.00068000109155252,-2.0867583086444e-77,2.3863533488155e-11
7e-09,2.6812955741489,0.00029096458922596,-5.2871578855877e-73,5.5661073097737e-11
1.5e-08,5.7452506333346,0.00013575587930362,-7.2216231724968e-69,1.192660048908e-10
3.1e-08,11.873280874779,6.5686250472117e-05,-9.155098940244e-65,2.4647963637191e-10
6.3e-08,24.129088965622,3.2322079776982e-05,-8.0088318726324e-61,5.009082983348e-10
1.27e-07,48.639205029745,1.6034389399131e-05,-5.9907354388391e-57,1.0097640695989e-09
2.55e-07,97.651792809205,7.9865300415086e-06,-4.8917130653897e-53,2.0274570963025e-09
5.11e-07,195.63426209039,3.9865148815149e-06,-3.5664365135462e-49,4.0626917598829e-09
1.023e-06,391.3320957137,1.9929445660307e-06,-5.3633516838375e-46,8.1319480894737e-09
2.047e-06,780.89740416085,9.9875956100111e-07,9.6880523747437e-41,1.6260780567141e-08
4.095e-06,1546.8363665962,5.0428464738683e-07,1.0859024964665e-35,3.2441862770327e-08
8.191e-06,2985.1296899734,2.6146737167664e-07,3.2104032594375e-30,6.4216595740675e-08
1.6383e-05,5296.6562398991,1.4764058878759e-07,1.4356024906562e-23,1.2370739201763e-07
3.2767e-05,7745.4603071037,1.0131164865273e-07,6.7047712789321e-16,2.2145472346365e-07
6.5535e-05,8798.9744694157,8.9558025432353e-08,5.2263018070778e-07,3.4961671653554e-07
0.000131071,8426.2486659244,9.5581713942598e-08,0.011863128050834,4.8932176109794e-07
0.000262143,7553.3182366333,1.132885957233e-07,1.6530517670236,6.469390730009e-07
0.000524287,6462.6869386395,1.440458054925e-07,27.809518718154,8.6339327524753e-07
0.001048575,5074.8959067741,1.9852965289642e-07,155.66535948612,1.2210312802847e-06
0.002097151,3578.9960977911,2.9693565414666e-07,442.01586284429,1.8544556979932e-06
0.004194303,2324.8617250991,4.7014048141804e-07,816.73341614432,2.9670018797013e-06
0.008388607,1431.6795403556,7.737078947568e-07,1187.5090053183,4.9184532521619e-06
0.0117440502,1108.2693135604,1.0031230447727e-06,1390.2519736535,6.3933840195334e-06
0.0150994934,910.55146982787,1.2233394730927e-06,1550.6982103746,7.8099623876433e-06
0.0218103798,680.30253885646,1.6407414274508e-06,1821.9046850585,1.0496023964589e-05
0.0318103798,500.15243650415,2.2348713112042e-06,2207.1789825525,1.4319815158431e-05
0.0418103798,397.66358110394,2.8128917975452e-06,2591.8007162552,1.8040004633982e-05
0.0518103798,331.05183040654,3.3803611211661e-06,2978.9932054115,2.1692287784654e-05
0.0618103798,284.08270696281,3.940409223345e-06,3368.9988032292,2.529673876904e-05
0.0718103798,249.08617384973,4.4949714839906e-06,3761.4643816723,2.8865789166438e-05
0.0818103798,221.9496815997,5.0453281898244e-06,4155.9807573799,3.2407672477189e-05
0.0918103798,200.26268137817,5.5923696601602e-06,4552.1948714978,3.5928120093273e-05
0.1018103798,182.51533214564,6.1367392521725e-06,4949.8230477184,3.9431277387126e-05
0.1118103798,167.71205410534,6.6789163145724e-06,5348.6403067717,4.2920235488939e-05
0.1218103798,155.16884944118,7.2192670285775e-06,5748.4595786875,4.6397357569346e-05
0.1318103798,144.399740791,7.7580769229594e-06,6149.140468005,4.9864487634363e-05
0.1418103798,135.04963891318,8.2955728614131e-06,6550.5636503792,5.3323091350002e-05
0.1518103798,126.85287706113,8.8319375493154e-06,6952.6363001211,5.6774350193371e-05
0.1618103798,119.6066079304,9.3673202225251e-06,7355.2773332536,6.021922958077e-05
0.1718103798,113.15319575536,9.9018441769389e-06,7758.4175393147,6.3658527618555e-05
0.1818103798,107.36823479893,1.0435612189959e-05,8162.0044681075,6.7092909899999e-05
0.1918103798,102.15219374493,1.0968710993223e-05,8565.9872602622,7.0522938176706e-05
0.2018103798,97.424473045937,1.1501214114808e-05,8970.3257094641,7.3949089163989e-05
0.2118103798,93.119089152095,1.2033184502871e-05,9374.9840658903,7.7371771014491e-05
0.2218103798,89.181493543986,1.2564676320419e-05,9779.9316030624,8.0791335130477e-05
0.2318103798,85.5661888971,1.309573651436e-05,10185.141313566,8.4208086163676e-05
0.2418103798,82.234920010115,1.362640598179e-05,10590.5895234,8.7622289614349e-05
0.2518103798,79.155282992458,1.4156720530638e-05,10996.255501213,9.1034178058188e-05
