time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.45083234052058,0.0023317634223615,0.070984100268225,9.9342691177264e-12
3e-09,1.3474607963577,0.00078624771014182,0.21243304796707,2.970454918126e-11
7e-09,3.1429212797066,0.00033652259335242,0.49552330289339,6.9286907246128e-11
1.5e-08,6.7344126406151,0.0001570180254502,1.0617583389891,1.4846301005223e-10
3.1e-08,13.917524176827,7.5974612026206e-05,2.1942456911454,3.0681956038465e-10
6.3e-08,28.283436375414,3.7384716714648e-05,4.4592112568779,6.2353417325083e-10
1.27e-07,57.013421214513,1.8545901958854e-05,8.9891259709695,1.2569607504209e-09
2.55e-07,114.46378381401,9.2375390418336e-06,18.049385429724,2.5237856272348e-09
5.11e-07,229.30918317914,4.6110754358126e-06,36.175788673408,5.0572052672577e-09
1.023e-06,458.64446535905,2.3054060619861e-06,72.485382254533,1.0122201558876e-08
2.047e-06,914.83234784247,1.1558113561381e-06,145.59292686165,2.0237494800979e-08
4.095e-06,1809.1559018647,5.8449676671251e-07,295.71119612673,4.0352044578546e-08
8.191e-06,3470.4624873192,3.0479065564143e-07,623.38630674859,7.9698354724372e-08
1.6383e-05,6050.6130586809,1.7499857442015e-07,1408.5189588565,1.5245175303497e-07
3.2767e-05,8571.6120782127,1.2385627423043e-07,3079.5782186006,2.6881337221022e-07
6.5535e-05,9435.6977961401,1.136294695854e-07,5120.0426185146,4.1855358947731e-07
0.000131071,8772.3865092716,1.2686075043744e-07,6107.8713635201,5.9169309524312e-07
0.000262143,7426.6997252335,1.6127052876183e-07,5838.5437592402,8.2321811038811e-07
0.000524287,5630.9454687143,2.3093243612332e-07,5315.3586006268,1.2190173480513e-06
0.001048575,3704.1881493083,3.7113816105496e-07,5696.9623821475,1.9846409638283e-06
0.002097151,2189.8491039855,6.438419134111e-07,7636.2256385558,3.4693281638463e-06
0.004194303,1215.4898065254,1.171270370169e-06,12079.578936242,6.3434972202723e-06
0.008388607,648.88169571393,2.2018994719102e-06,21235.327602612,1.196050211756e-05
0.016777215,337.72900337974,4.236126157077e-06,39686.789962895,2.3045701469177e-05
0.026777215,215.25394784661,6.6489650391539e-06,61724.618065827,3.6192677764528e-05
0.036777215,158.05984077777,9.0562838818067e-06,83772.812644001,4.9309003407557e-05
0.046777215,124.91095794441,1.1460548369625e-05,105824.60104635,6.2408260875264e-05
0.056777215,103.26947141105,1.3862913620326e-05,127878.04380747,7.5496848046478e-05
0.066777215,88.026314867484,1.626400068567e-05,149932.37773572,8.8578230742457e-05
0.076777215,76.707949997906,1.8664178819114e-05,171987.24587692,0.0001016544766379
0.086777215,67.97070388706,2.1063683571011e-05,194042.46110727,0.00011472690797428
0.096777215,61.021623762052,2.3462673027191e-05,216097.91353133,0.00012779641499806
0.106777215,55.362489086629,2.5861258143401e-05,238153.53545614,0.00014086362288126
0.116777215,50.664489957309,2.8259519214505e-05,260209.28262235,0.00015392898518725
0.126777215,46.701847475586,3.0657516027348e-05,282265.1249061,0.00016699284010521
0.136777215,43.314382096299,3.305529414416e-05,304321.04113249,0.00018005544566855
0.146777215,40.385297928456,3.5452888955812e-05,326377.0159708,0.00019311700260425
0.156777215,37.827423772452,3.7850328430797e-05,348433.03805358,0.00020617766971413
0.166777215,35.574378915732,4.0247634989253e-05,370489.09877269,0.00021923757446741
0.176777215,33.574722671205,4.2644826843347e-05,392545.19149065,0.00023229682051353
0.186777215,31.787974507093,4.504191895693e-05,414601.31100806,0.00024535549309782
0.196777215,30.181842218363,4.7438923748699e-05,436657.45319331,0.00025841366304417
0.206777215,28.730250893937,4.9835851616066e-05,458713.61472245,0.00027147138972471
0.216777215,27.411915129121,5.2232711347956e-05,480769.79289091,0.00028452872333779
