time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.76769578314117,0.002024781976139,-2.1531173389262e-87,1.5933890514863e-11
3e-09,2.2985877418753,0.00067939679398345,-1.8986278029908e-81,4.7716296281198e-11
7e-09,5.3623289509769,0.00029093488048379,-2.2686098433319e-76,1.1131753991175e-10
1.5e-08,11.49029756423,0.00013575614190408,3.1126495527305e-73,2.3852984916287e-10
3.1e-08,23.746265164675,6.5687719507477e-05,-3.0126355223773e-67,4.9295812802096e-10
6.3e-08,48.257518365409,3.2323023067139e-05,-1.54613445575e-62,1.0018152126374e-09
1.27e-07,97.276239511256,1.6035019121085e-05,-7.3717610559967e-58,2.01952077713e-09
2.55e-07,195.29236538647,7.9871321040282e-06,-2.2752798633723e-53,4.0548566860582e-09
5.11e-07,391.19103420014,3.9873872445312e-06,-4.9054454101904e-49,8.1249225309912e-09
1.023e-06,782.06998196963,1.9945221356359e-06,2.3253327988043e-44,1.6260206399544e-08
2.047e-06,1557.1393923174,1.0018209965274e-06,7.152780022615e-39,3.2492189136848e-08
4.095e-06,3058.0464547695,5.1028241963577e-07,1.9252846751335e-33,6.4653971890763e-08
8.191e-06,5725.4759980455,2.7285663183107e-07,2.1411349506174e-27,1.2674342728613e-07
1.6383e-05,9365.4210184409,1.6728280669064e-07,1.0531555253789e-19,2.3709422384187e-07
3.2767e-05,12053.171394495,1.3045291709611e-07,8.3399814350107e-11,4.0012344463107e-07
6.5535e-05,12367.620103325,1.2848188241712e-07,0.0002353441952311,5.9172715228236e-07
0.000131071,11324.905547609,1.4648432145226e-07,0.25785273275826,8.007633632579e-07
0.000262143,9851.337587277,1.8211248127327e-07,10.972653336916,1.0670190413229e-06
0.000524287,7967.8505751563,2.4536252286906e-07,105.48967407739,1.4865343287617e-06
0.001048575,5776.2092726619,3.6129425754054e-07,431.85734295786,2.2301285249491e-06
0.002097151,3813.5058970075,5.6749337329503e-07,1032.7290677732,3.5473878908269e-06
0.004194303,2376.2814150691,9.268754883447e-07,1759.974715007,5.8477357693378e-06
0.008388607,1425.6732209494,1.5578925009437e-06,2512.8659460794,9.8938911149459e-06
0.013388607,987.58338933956,2.2559093500032e-06,3127.2505874332,1.4372874503008e-05
0.018388607,763.02264678125,2.9239574122891e-06,3649.5254102894,1.8661240317705e-05
0.023388607,624.96501636883,3.5727836319957e-06,4139.0432173788,2.2827026993073e-05
0.028388607,530.88230630268,4.2081890474786e-06,4617.0094574585,2.6907035180825e-05
0.033388607,462.35786572422,4.8336821176151e-06,5091.5542738355,3.0923581032115e-05
0.038388607,410.06879412869,5.4515566019807e-06,5565.9008047875,3.489128156779e-05
0.043388607,368.76897149881,6.0633985578603e-06,6041.2966786058,3.8820258859115e-05
