120100.E-04  5484.52E-05  1578.90E-03  
240100.E-04  8002.18E-05  2286.30E-03  
360100.E-04  8354.25E-05  2268.78E-03  
480100.E-04  8548.32E-05  2249.44E-03  
600100.E-04  8798.01E-05  2247.14E-03  
720100.E-04  9581.35E-05  2348.18E-03  
840100.E-04  9783.72E-05  2295.36E-03  
960100.E-04  9999.63E-05  2323.04E-03  
108010.E-03  1050.02E-04  2371.22E-03  
120010.E-03  1070.29E-04  2296.50E-03  
132010.E-03  1070.78E-04  2279.28E-03  
144010.E-03  1084.58E-04  2257.79E-03  
156010.E-03  1102.09E-04  2236.15E-03  
168010.E-03  1110.72E-04  2188.23E-03  
180010.E-03  1110.65E-04  2107.39E-03  
192010.E-03  1108.04E-04  2079.74E-03  
204010.E-03  1101.12E-04  2059.59E-03  
216010.E-03  1081.14E-04  1971.24E-03  
228010.E-03  1062.07E-04  1876.63E-03  
240010.E-03  1043.46E-04  1794.32E-03  
252010.E-03  1024.40E-04  1744.15E-03  
264010.E-03  1004.17E-04  1695.17E-03  
276010.E-03  9646.60E-05  1560.43E-03  
288010.E-03  9437.50E-05  1500.08E-03  
300010.E-03  9056.82E-05  1421.06E-03  
312010.E-03  8787.96E-05  1377.33E-03  
324010.E-03  8318.55E-05  1257.39E-03  
336010.E-03  7986.40E-05  1206.36E-03  
348010.E-03  7599.39E-05  1090.12E-03  
360010.E-03  7189.43E-05  1034.03E-03  
372010.E-03  6731.62E-05  9570.40E-04  
384010.E-03  6365.74E-05  8779.52E-04  
396010.E-03  5924.63E-05  7926.70E-04  
408010.E-03  5618.45E-05  7564.30E-04  
420010.E-03  5227.44E-05  6919.24E-04  
432010.E-03  4863.81E-05  6202.81E-04  
444010.E-03  4532.50E-05  5766.86E-04  
456010.E-03  4176.72E-05  5216.41E-04  
468010.E-03  3873.78E-05  4721.42E-04  
480010.E-03  3552.43E-05  4348.81E-04  
492010.E-03  3248.98E-05  3872.43E-04  
504010.E-03  2914.14E-05  3384.07E-04  
516010.E-03  2653.39E-05  3090.05E-04  
528010.E-03  2422.03E-05  2789.84E-04  
540010.E-03  2189.60E-05  2468.04E-04  
552010.E-03  1937.93E-05  2121.00E-04  
564010.E-03  1759.26E-05  1941.73E-04  
576010.E-03  1592.84E-05  1693.56E-04  
588010.E-03  1412.51E-05  1472.44E-04  
600010.E-03  1262.93E-05  1307.10E-04  
612010.E-03  1135.29E-05  1195.96E-04  
624010.E-03  9878.25E-06  9835.71E-05  
636010.E-03  8697.71E-06  8602.82E-05  
648010.E-03  7539.66E-06  7740.70E-05  
660010.E-03  6837.33E-06  6877.71E-05  
672010.E-03  5997.54E-06  5955.30E-05  
684010.E-03  5350.19E-06  5325.47E-05  
696010.E-03  4585.19E-06  4305.01E-05  
708010.E-03  4074.29E-06  3637.93E-05  
720010.E-03  3502.55E-06  3251.50E-05  
732010.E-03  3016.66E-06  2613.90E-05  
744010.E-03  2431.61E-06  1983.71E-05  
756010.E-03  2120.80E-06  1835.73E-05  
768010.E-03  1818.32E-06  1691.22E-05  
780010.E-03  1598.33E-06  1416.58E-05  
792010.E-03  1413.34E-06  1219.55E-05  
804010.E-03  1191.68E-06  9304.00E-06  
816010.E-03  9266.71E-07  8333.86E-06  
828010.E-03  8008.34E-07  5307.17E-06  
840010.E-03  6008.30E-07  4766.54E-06  
852010.E-03  5274.98E-07  3627.83E-06  
864010.E-03  5733.30E-07  4615.18E-06  
876010.E-03  4108.33E-07  4152.74E-06  
888010.E-03  2983.34E-07  2352.28E-06  
900010.E-03  2458.34E-07  1579.59E-06  
912010.E-03  2083.34E-07  1512.63E-06  
924010.E-03  1841.67E-07  9579.47E-07  
936010.E-03  1475.00E-07  1221.86E-06  
948010.E-03  1208.33E-07  1256.99E-06  
960010.E-03  1166.67E-07  6364.70E-07  
972010.E-03  9166.67E-08  7126.96E-07  
984010.E-03  6000.00E-08  4366.50E-07  
996010.E-03  3416.67E-08  3521.18E-07  
100801.E-02  2083.33E-08  1219.22E-07  
102001.E-02  1333.33E-08  1411.06E-07  
103201.E-02  1500.00E-08  2955.82E-08  
104401.E-02  8333.33E-09  3843.68E-08  
105601.E-02  8333.33E-09  1721.06E-08  
106801.E-02  8333.33E-10  0000.00E+00  
108001.E-02  2500.00E-09  4681.13E-09  
109201.E-02  8333.33E-10  0000.00E+00  
110401.E-02  0000.00E+00  0000.00E+00  
111601.E-02  0000.00E+00  0000.00E+00  
112801.E-02  0000.00E+00  0000.00E+00  
114001.E-02  0000.00E+00  0000.00E+00  
115201.E-02  0000.00E+00  0000.00E+00  
116401.E-02  0000.00E+00  0000.00E+00  
117601.E-02  0000.00E+00  0000.00E+00  
118801.E-02  0000.00E+00  0000.00E+00  
120001.E-02  0000.00E+00  0000.00E+00  
