time,FluxChecker-I,FluxChecker-V
0,0,0
1e-09,0.47864967010299,0.3652101431752
3e-09,1.4359476066678,1.0956304411777
7e-09,3.3505377275906,2.5564710061907
1.5e-08,7.1796946475565,5.4781520236976
3.1e-08,14.837916195134,11.32151463643
6.3e-08,30.153988163465,23.008239048274
1.27e-07,60.784655547961,46.381687846521
2.55e-07,122.04007082045,93.128592207373
5.11e-07,244.52724510561,186.62238802197
1.023e-06,489.40707369015,373.60997968191
2.047e-06,978.7886732666,747.58514837241
4.095e-06,1956.0406995009,1495.5352518996
8.191e-06,3904.4984262237,2991.4317277659
1.6383e-05,7777.0578432666,5983.1653439477
3.2767e-05,15420.987916612,11965.695266058
6.5535e-05,30239.864282808,23916.181139621
0.000131071,57114.244480001,47601.631667995
0.000262143,93209.709224836,92355.884407187
0.000524287,108690.49576799,163774.48397458
0.001048575,94942.446358553,252460.20492796
0.002097151,77078.268604302,350546.84780554
0.004194303,61491.598245263,466096.64537935
0.008388607,44632.088538927,620749.52864594
0.016777215,28093.991925878,844772.43666504
0.026777215,18801.610699019,1064547.869052
0.036777215,13813.422188605,1258880.7672309
0.046777215,10754.117255877,1437346.1303231
0.056777215,8703.290465011,1605064.7900021
0.066777215,7241.2477356702,1765053.1166944
0.076777215,6151.2698030161,1919226.6202435
0.086777215,5310.6684235892,2068873.7717963
0.096777215,4644.9610315062,2214901.0742179
0.106777215,4106.391889388,2357969.5790942
0.116777215,3662.9719845894,2498575.6836182
0.126777215,3292.49289,2637101.3247854
0.136777215,2979.0701437245,2773846.4739354
0.146777215,2711.0528895055,2909050.8972676
0.156777215,2479.7094307106,3042909.1713298
0.166777215,2278.3726875106,3175581.3067914
0.176777215,2101.8684024639,3307200.4338692
0.186777215,1946.1228028968,3437878.4720033
0.196777215,1807.8873779314,3567710.384297
0.206777215,1684.5419859912,3696777.4209227
0.216777215,1573.9515147591,3825149.6247127
0.226777215,1474.3598719838,3952887.7917468
0.236777215,1384.3104651031,4080045.023085
0.246777215,1302.5857775902,4206667.9650894
0.256777215,1228.1609129392,4332797.8108869
0.266777215,1160.1674923146,4458471.1152931
0.276777215,1097.8653192249,4583720.4639785
0.286777215,1040.6199373332,4708575.0261029
0.296777215,987.88470480631,4833061.0148961
0.306777215,939.18636453317,4957202.0733125
0.316777215,894.11334309534,5081019.5988238
0.326777215,852.30619851425,5204533.018805
0.336777215,813.44977188356,5327760.0252108
0.346777215,777.26670123278,5450716.7752143
0.356777215,743.51203053144,5573418.063948
0.366777215,711.96870592582,5695877.4734789
0.376777215,682.44379395731,5818107.502269
0.386777215,654.76529168746,5940119.6776269
0.396777215,628.77942371529,6061924.6541318
0.406777215,604.34834242496,6183532.2998437
0.416777215,581.34816345995,6304951.772102
