time,FluxChecker-I,FluxChecker-V
0,0,0
1e-09,0.47864967010282,0.36521014317507
3e-09,1.4359476066666,1.0956304411768
7e-09,3.3505376775664,2.5564710145565
1.5e-08,7.1796945984759,5.4781520327828
3.1e-08,14.837916348221,11.321514678284
6.3e-08,30.153989977464,23.008238651536
1.27e-07,60.784659111428,46.381688064484
2.55e-07,122.04008550063,93.128590867942
5.11e-07,244.52728025486,186.62239244211
1.023e-06,489.40710882973,373.60998410513
2.047e-06,978.78870844128,747.58515284459
4.095e-06,1956.0407356117,1495.5352571574
8.191e-06,3904.4984779324,2991.431745549
1.6383e-05,7777.0581409609,5983.1655609076
3.2767e-05,15420.992014655,11965.698654295
6.5535e-05,30239.924225189,23916.234432917
0.000131071,57115.025238087,47602.451538852
0.000262143,93216.876785146,92367.995229138
0.000524287,108732.56511777,163967.26834033
0.001048575,94763.213265633,254484.09030482
0.002097151,75232.516211366,359555.84610716
0.004194303,56292.820767569,493098.12833184
0.008388607,35742.307042216,694582.38098512
0.016777215,17782.031464304,1042847.5505678
0.026777215,9624.1567726636,1439583.1234989
0.036777215,6011.5014134762,1829733.0834963
0.046777215,4106.9797459817,2217219.542643
0.056777215,2981.6442189327,2603691.4832888
0.066777215,2261.8848816673,2989879.4492326
0.076777215,1773.9304163892,3376118.0406898
0.086777215,1428.023714467,3762559.5884755
0.096777215,1173.9898281679,4149268.3941673
0.106777215,981.99332193159,4536265.0236255
0.116777215,833.38986684894,4923548.1861457
0.126777215,716.04283330457,5311105.9299183
0.136777215,621.77689275042,5698921.5056159
0.146777215,544.92254495474,6086976.4666694
0.156777215,481.4483182621,6475252.2998068
0.166777215,428.42430655336,6863731.2551678
0.176777215,383.67997649456,7252396.7378006
0.186777215,345.57982230849,7641233.4571881
0.196777215,312.87267504852,8030227.445599
0.206777215,284.58827894764,8419366.0073842
0.216777215,259.96492404317,8808637.6345386
0.226777215,238.39792001918,9198031.9085818
0.236777215,219.40232580894,9587539.3996534
0.246777215,202.58560091654,9977151.5692391
0.256777215,187.62727181339,10366860.679167
0.266777215,174.26363062996,10756659.708331
0.276777215,162.27609214858,11146542.277523
0.286777215,151.48224296154,11536502.581885
0.296777215,141.72889450215,11926535.33078
0.306777215,132.88664337073,12316635.69439
0.316777215,124.84557662663,12706799.256191
0.326777215,117.51185478579,13097021.970953
0.336777215,110.80497346221,13487300.127326
0.346777215,104.65555391001,13877630.314808
0.356777215,99.00354893405,14268009.394385
0.366777215,93.796777297649,14658434.472371
0.376777215,88.989719662582,15048902.877166
0.386777215,84.542524090593,15439412.138593
0.396777215,80.420180437089,15829959.969403
0.406777215,76.591831667817,16220544.248751
0.416777215,73.030196740966,16611163.007415
0.426777215,69.711084887733,17001814.414572
0.436777215,66.612985117342,17392496.76587
0.446777215,63.716717927185,17783208.472733
0.456777215,61.005138676775,18173948.05272
0.466777215,58.462884056142,18564714.120805
0.476777215,56.076154636689,18955505.381537
0.486777215,53.832527761075,19346320.621895
0.496777215,51.720796024062,19737158.704883
0.506777215,49.730827430346,20128018.563605
0.516777215,47.853443960677,20518899.196
0.526777215,46.080315835926,20909799.659978
0.536777215,44.403869197105,21300719.068955
0.546777215,42.817205296223,21691656.587885
0.556777215,41.314029583078,22082611.429542
0.566777215,39.888589329796,22473582.851125
0.576777215,38.535618637667,22864570.151199
0.586777215,37.250289844929,23255572.666825
0.596777215,36.028170498284,23646589.770971
0.606777215,34.865185171964,24037620.870113
0.616777215,33.757581520135,24428665.40202
0.626777215,32.701900035512,24819722.833711
0.636777215,31.694947057825,25210792.659592
0.646777215,30.733770640307,25601874.399712
0.656777215,29.815638933037,25992967.598156
0.666777215,28.938020787424,26384071.821553
0.676777215,28.098568325763,26775186.657719
0.686777215,27.29510125041,27166311.714361
0.696777215,26.525592698226,27557446.617903
0.706777215,25.788156467921,27948591.012374
0.716777215,25.08103556429,28339744.559585
0.726777215,24.4025912806,28730906.932265
0.736777215,23.751294615683,29122077.823908
0.746777215,23.125716779489,29513256.939389
0.756777215,22.524521797235,29904443.996731
0.766777215,21.946459296732,30295638.726382
0.776777215,21.390358012107,30686840.870545
0.786777215,20.855119854882,31078050.182539
0.796777215,20.339714497288,31469266.4262
0.806777215,19.843174417225,31860489.375345
0.816777215,19.364590361072,32251718.813241
0.826777215,18.90310718396,32642954.532115
0.836777215,18.457920032401,33034196.332703
0.846777215,18.028270837447,33425444.023818
0.856777215,17.613444937885,33816697.433658
0.866777215,17.212768848486,34207956.364907
0.876777215,16.825606096816,34599220.657279
0.886777215,16.451356082046,34990490.148165
0.896777215,16.089451199973,35381764.685385
0.906777215,15.739354210524,35773044.110376
0.916777215,15.400557475377,36164328.28244
0.926777215,15.072579894697,36555616.998909
0.936777215,14.754965770902,36946910.260458
0.946777215,14.447283119408,37338207.866656
0.956777215,14.149122456043,37729509.66705
0.966777215,13.860094746116,38120815.589109
0.976777215,13.579831008628,38512125.495817
0.986777215,13.307980580385,38903439.255017
0.996777215,13.044210009423,39294756.7693
1.006777215,12.788202470158,39686077.977626
1.016777215,12.539656291459,40077402.747747
1.026777215,12.298284409243,40468730.982947
1.036777215,12.063813410117,40860062.589815
1.046777215,11.835982813774,41251397.458612
1.056777215,11.614544176352,41642735.565466
1.066777215,11.399260754856,42034076.75889
1.076777215,11.189906613173,42425420.963361
1.086777215,10.986265780516,42816768.16881
1.096777215,10.788132827041,43208118.240485
1.106777215,10.595310430906,43599471.094295
1.116,10.422019575244,43960409.722914

