time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,1.532950023026,0.0020331440243423,9.8450661727824e-111,3.1835871160304e-11
3e-09,4.5943227930593,0.00067996651686716,-1.4947228148456e-101,9.5421849666828e-11
7e-09,10.719029872887,0.00029129591356894,-9.4487027823958e-95,2.2263047631882e-10
1.5e-08,22.968886195575,0.00013593167676797,-9.5653630512538e-91,4.770575044265e-10
3.1e-08,47.468416523382,6.5773387217742e-05,3.4091778911187e-82,9.8591479998445e-10
6.3e-08,96.465660026874,3.236539613353e-05,-6.3002289147226e-76,2.0036264404545e-09
1.27e-07,194.44955674963,1.6056335974627e-05,2.4667861928173e-68,4.0390129904903e-09
2.55e-07,390.35071899174,7.9983243205693e-06,-6.6549094582455e-62,8.1094847285874e-09
5.11e-07,781.69387682033,3.9941195989341e-06,-9.1391096075111e-56,1.6248010000479e-08
1.023e-06,1561.0172978001,2.0001730204423e-06,2.9741794167191e-51,3.250574428442e-08
2.047e-06,3094.4262461783,1.0091797595342e-06,1.8850457644118e-43,6.486826267539e-08
4.095e-06,5977.9357253307,5.2273327460063e-07,1.1344849438943e-35,1.2841873555199e-07
8.191e-06,10622.259933871,2.9478936892326e-07,5.7452184548777e-26,2.4739300268864e-07
1.6383e-05,15551.61333676,2.0224343757676e-07,1.2366080622839e-16,4.4286818767335e-07
3.2767e-05,17650.997396764,1.7989321346112e-07,2.552500287736e-07,7.0108469592652e-07
6.5535e-05,16749.447459657,1.9591086539772e-07,0.0086833462008176,9.9558620040456e-07
0.000131071,14564.73088324,2.419158401204e-07,1.6639745878502,1.3645112804316e-06
0.000262143,11656.530333568,3.3021460501113e-07,35.989127139979,1.9440081585572e-06
0.000524287,8251.5855316941,5.0057717199029e-07,256.39153171217,3.0059002879822e-06
0.001048575,5216.5616551826,8.2254459715132e-07,963.84278415881,4.9979184747772e-06
0.002097151,3064.4162857252,1.4238221010441e-06,2442.0318338473,8.7219670688652e-06
0.004194303,1714.1469612783,2.563024681728e-06,4928.2461722169,1.5780681374628e-05
0.006694303,1132.5801433833,3.8874657190981e-06,7505.6652553992,2.3986243216005e-05
0.009194303,848.24660458949,5.1950999178076e-06,9877.9203849123,3.2087409411001e-05
0.011694303,679.0194171414,6.4928412856893e-06,12135.128764602,4.0126791130787e-05
