time,FluxChecker-I,FluxChecker-V
0.906777215,193.77631267853,10251989.278761
0.916777215,189.98242169081,10353888.606165
0.926777215,186.29937431164,10455773.581639
0.936777215,182.72287795626,10557644.547172
0.946777215,179.24884653222,10659501.83287
0.956777215,175.87338859757,10761345.757477
0.966777215,172.59279630545,10863176.628898
0.976777215,169.40353507711,10964994.744676
0.986777215,166.30223394701,11066800.392444
0.996777215,163.28567653328,11168593.850367
1.006777215,160.35079258393,11270375.387542
1.016777215,157.49465005963,11372145.264385
1.026777215,154.71444771442,11473903.733001
1.036777215,152.00750813725,11575651.037527
1.046777215,149.3712712226,11677387.414469
1.056777215,146.80328804116,11779113.093004
1.066777215,144.30121508088,11880828.295289
1.076777215,141.86280883433,11982533.236734
1.086777215,139.48592070836,12084228.126275
1.096777215,137.16849223375,12185913.166627
1.106777215,134.90855055615,12287588.554528
1.116,132.87357145574,12381353.52644

