time,FluxChecker-I,FluxChecker-V
0.886777215,1104.3546804313,4404097.8418324
0.896777215,1088.5403940155,4436062.5666361
0.906777215,1073.0928129147,4467965.4746094
0.916777215,1058.0000207506,4499807.7195611
0.926777215,1043.2506023109,4531590.4202311
0.936777215,1028.8336176089,4563314.66174
0.946777215,1014.73857756,4594981.4969603
0.956777215,1000.9554211169,4626591.9478145
0.966777215,987.47449379945,4658147.0065191
0.976777215,974.28652748748,4689647.6367545
0.986777215,961.3826214114,4721094.7747897
0.996777215,948.75422426119,4752489.3305386
1.006777215,936.39311731262,4783832.1885784
1.016777215,924.29139853865,4815124.209107
1.026777215,912.44146760913,4846366.2288641
1.036777215,900.83601173931,4877559.0620058
1.046777215,889.46799232195,4908703.5009361
1.056777215,878.33063230857,4939800.3170993
1.066777215,867.41740426246,4970850.2617438
1.076777215,856.72201907285,5001854.0666412
1.086777215,846.23841526885,5032812.44478
1.096777215,835.96074890356,5063726.0910222
1.106777215,825.88338397244,5094595.6827358
1.116,816.76160585519,5123029.1164449

