time,FluxChecker-I,FluxChecker-V
0,0,0
1e-09,0.62767273197671,0.28757192686463
3e-09,1.8830162928635,0.86271577669261
7e-09,4.3936957882321,2.0130035433164
1.5e-08,9.4150245430669,4.3135790349349
3.1e-08,19.457561442884,8.9147298839699
6.3e-08,39.542153969329,18.117031368996
1.27e-07,79.709389914724,36.521634214407
2.55e-07,160.03611004773,73.330841123012
5.11e-07,320.65849590917,146.94924150218
1.023e-06,641.77933867529,294.18606827332
2.047e-06,1283.5252330394,588.65970953068
4.095e-06,2565.0348983644,1177.6067956909
8.191e-06,5120.1181195557,2355.4978359737
1.6383e-05,10198.230407169,4711.230135372
3.2767e-05,20219.985778013,9421.9092384787
6.5535e-05,39622.415380162,18831.086356289
0.000131071,74484.287964993,37470.74519618
0.000262143,119269.07545494,72630.188293098
0.000524287,135776.10583046,128790.06364308
0.001048575,118427.80900973,200029.26789004
0.002097151,96646.534517586,282246.95048357
0.004194303,76578.238571997,381662.21438482
0.008388607,54861.854225796,516114.06686758
0.016777215,33371.409966889,718798.09653904
0.026777215,21312.495365551,928188.17391255
0.036777215,14967.484383191,1121940.903118
0.046777215,11174.096674142,1306838.0388401
0.056777215,8700.3537686941,1486317.1232175
0.066777215,6985.7113818549,1662289.2018392
0.076777215,5742.5848112304,1835894.2105311
0.086777215,4809.6631546584,2007849.5277982
0.096777215,4090.1056139427,2178625.892414
0.106777215,3522.6002078211,2348542.6617445
0.116777215,3066.6356792201,2517822.4887415
0.126777215,2694.4906476681,2686624.1565155
0.136777215,2386.6324632403,2855063.0766296
0.146777215,2128.9523271635,3023224.5037575
0.156777215,1911.039256901,3191172.2974454
0.166777215,1725.0669078709,3358954.8660518
0.176777215,1565.0551238254,3526609.2876155
0.186777215,1426.367880886,3694164.2176101
0.196777215,1305.3644683315,3861641.9749579
0.206777215,1199.1524259034,4029060.060033
0.216777215,1105.4095138266,4196432.2737132
0.226777215,1022.2534228129,4363769.5520471
0.236777215,948.14507442398,4531080.5954075
0.246777215,881.81593012542,4698372.3470905
0.256777215,822.2127055952,4865650.3611258
0.266777215,768.45487023388,5032919.0865511
0.276777215,719.80165107287,5200182.0893337
0.286777215,675.62618006463,5367442.2263862
0.296777215,635.39506638441,5534701.7828444
0.306777215,598.65212720335,5701962.5814774
0.316777215,565.00533506921,5869226.0697867
0.326777215,534.11627331898,6036493.3899864
0.336777215,505.69156269984,6203765.4352769
0.346777215,479.47584815457,6371042.8956827
0.356777215,455.24602914247,6538326.2949185
0.366777215,432.80648724145,6705616.0207578
0.376777215,411.9851186754,6872912.3496189
0.386777215,392.63001990485,7040215.4669119
0.396777215,374.60670624192,7207525.4837277
0.406777215,357.79576759495,7374842.4504937
0.416777215,342.09088441279,7542166.3683493
0.426777215,327.39714198518,7709497.1985129
0.436777215,313.62959279052,7876834.8700982
0.446777215,300.71202600649,8044179.2864689
0.456777215,288.57591079972,8211530.3306594
0.466777215,277.15948579399,8378887.8697449
0.476777215,266.40697210071,8546251.758604
0.486777215,256.26789110283,8713621.8428981
0.496777215,246.69647130528,8880997.9616576
0.506777215,237.65113124886,9048379.9493467
0.516777215,229.09402751301,9215767.6376277
0.526777215,220.99065858785,9383160.8567798
0.536777215,213.30951690737,9550559.4368935
0.546777215,206.021782416,9717963.2087696
0.556777215,199.10105211975,9885372.0047905
0.566777215,192.52310087367,10052785.659497
0.576777215,186.26566933404,10220204.010106
0.586777215,180.30827561752,10387626.896915
0.596777215,174.63204768002,10555054.16361
0.606777215,169.21957385831,10722485.657511
0.616777215,164.05476934031,10889921.229738
0.626777215,159.12275667972,11057360.735342
0.636777215,154.40975866599,11224804.033377
0.646777215,149.90300212735,11392250.986947
0.656777215,145.59063140477,11559701.463217
0.666777215,141.46163039931,11727155.33341
0.676777215,137.50575223984,11894612.472769
0.686777215,133.71345572666,12062072.760509
0.696777215,130.07584782163,12229536.079758
0.706777215,126.58463152627,12397002.317495
0.716777215,123.23205859233,12564471.364449
0.726777215,120.01088654499,12731943.115034
0.736777215,116.91433958634,12899417.467248
0.746777215,113.93607297549,13066894.322575
0.756777215,111.07014054455,13234373.585883
0.766777215,108.31096503158,13401855.165351
0.776777215,105.65331095833,13569338.972343
0.786777215,103.09225980708,13736824.921323
0.796777215,100.62318727386,13904312.929751
0.806777215,98.241742404652,14071802.917983
0.816777215,95.943828436632,14239294.809185
0.826777215,93.725585186796,14406788.529231
0.836777215,91.583372849203,14574284.006607
0.846777215,89.513757070999,14741781.172334
0.856777215,87.513495196054,14909279.959862
0.866777215,85.579523566872,15076780.305001
0.876777215,83.708945801661,15244282.145821
0.886777215,81.899021954986,15411785.422585
0.896777215,80.14715848865,15579290.077664
0.906777215,78.450898985791,15746796.05546
0.916777215,76.807915544,15914303.302338
0.926777215,75.216000792658,16081811.766544
0.936777215,73.673060481843,16249321.39815
0.946777215,72.177106598567,16416832.148976
0.956777215,70.726250965767,16584343.972534
0.966777215,69.318699287002,16751856.823957
0.976777215,67.952745601744,16919370.659953
0.986777215,66.626767118192,17086885.438733
0.996777215,65.339219396537,17254401.119967
1.006777215,64.088631852628,17421917.664722
1.016777215,62.873603561991,17589435.03542
1.026777215,61.69279933711,17756953.195774
1.036777215,60.5449460617,17924472.110765
1.046777215,59.428829260465,18091991.746566
1.056777215,58.343289887974,18259512.070525
1.066777215,57.287221320586,18427033.051107
1.076777215,56.259566537868,18594554.657856
1.086777215,55.259315478328,18762076.861356
1.096777215,54.285502558778,18929599.633201
1.106777215,53.337204344803,19097122.945948
1.116,52.484462846484,19251626.558764

