time,FluxChecker-I,FluxChecker-V
0.886777215,707.23542054539,5481446.7607792
0.896777215,696.37705617184,5524187.9908159
0.906777215,685.78945589421,5566837.5160537
0.916777215,675.46325662726,5609396.7091108
0.926777215,665.38950915712,5651866.9059119
0.936777215,655.55965589567,5694249.4070927
0.946777215,645.96551002894,5736545.4793357
0.956777215,636.59923598435,5778756.3566393
0.966777215,627.45333109598,5820883.2415323
0.976777215,618.52060840907,5862927.3062121
0.986777215,609.79418051444,5904889.6936525
0.996777215,601.26744436927,5946771.5186414
1.006777215,592.93406701542,5988573.8687819
1.016777215,584.78797214547,6030297.8054343
1.026777215,576.82332745259,6071944.364633
1.036777215,569.03453271092,6113514.5579474
1.046777215,561.41620855029,6155009.3733108
1.056777215,553.96318585812,6196429.7758148
1.066777215,546.67049578898,6237776.7084624
1.076777215,539.53336032622,6279051.0928971
1.086777215,532.54718336982,6320253.8300983
1.096777215,525.70754231366,6361385.801043
1.106777215,519.01018008082,6402447.8673445
1.116,512.95552912079,6440259.7651547

