time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.38467648449124,0.0020134657320037,-8.4747457461283e-90,7.9827872682755e-12
3e-09,1.1495594103457,0.00068002007639865,-7.4377450621677e-84,2.386353378857e-11
7e-09,2.6812666665474,0.00029097270828903,-8.8671506292641e-79,5.5661073226231e-11
1.5e-08,5.7451886468987,0.00013575966766889,-5.1879194602609e-74,1.1926600495102e-10
3.1e-08,11.873152742162,6.5688083638543e-05,-1.1776762300655e-69,2.4647963643818e-10
6.3e-08,24.12882853693,3.2322981856269e-05,-6.02281140038e-65,5.0090829840556e-10
1.27e-07,48.638680005184,1.6034836951707e-05,-2.9308105747608e-60,1.0097640698097e-09
2.55e-07,97.650738522042,7.9867530341804e-06,-9.4679729243106e-56,2.0274570976991e-09
5.11e-07,195.63214858252,3.9866263224597e-06,-2.6110863230704e-51,4.0626917708436e-09
1.023e-06,391.3278577276,1.9930005355364e-06,-1.5506561168649e-47,8.1319481773689e-09
2.047e-06,780.88886764097,9.987881184491e-07,1.0266281534829e-41,1.6260781282769e-08
4.095e-06,1546.8188454148,5.0430008039812e-07,2.4323821893563e-36,3.244186883245e-08
8.191e-06,2985.0915846877,2.6147743431207e-07,1.0450854698873e-30,6.4216654566762e-08
1.6383e-05,5296.564665261,1.476508732212e-07,6.0972864438789e-24,1.2370813800255e-07
3.2767e-05,7745.1732485153,1.013363430555e-07,3.8891845779725e-16,2.2146829182275e-07
6.5535e-05,8796.6919050614,8.9688815552048e-08,3.7113134317731e-07,3.4986610408627e-07
0.000131071,8409.2155028892,9.6131136862848e-08,0.0093362813057485,4.9126170411968e-07
0.000262143,7489.6188752287,1.1499602324704e-07,1.4289634980345,6.549052485113e-07
0.000524287,6314.1845401311,1.4864483012621e-07,26.010814730127,8.8763470688861e-07
0.001048575,4842.7823405034,2.0948484384577e-07,156.6373464472,1.2823143475537e-06
0.002097151,3339.4965640265,3.1925796279154e-07,480.61221347873,1.9841781358555e-06
0.004194303,2138.7641572507,5.1127372257401e-07,956.4403734659,3.2124099836901e-06
0.008388607,1308.1510286074,8.4606897698577e-07,1471.7062547362,5.3579436771882e-06
0.0117440502,1010.9548433578,1.0984773885339e-06,1760.0930607851,6.9762583912408e-06
0.0150994934,830.02292069783,1.3404101905573e-06,1985.1910950758,8.5284961639061e-06
0.0218103798,620.01781186275,1.797987346087e-06,2344.8388600701,1.1465912418294e-05
0.0318103798,456.06056919713,2.4478257913634e-06,2831.6454976663,1.5638515612634e-05
0.0418103798,362.83529025805,3.0790433525797e-06,3307.6755773603,1.9691862731699e-05
0.0518103798,302.24291970267,3.6980123489034e-06,3782.6288176027,2.3666670078441e-05
0.0618103798,259.50788092104,4.3083299795543e-06,4259.1048814635,2.7585909847577e-05
