time,FluxChecker-I,FluxChecker-V,SIADensity,Swelling
0,0,0,0,0
1e-09,0.34989491062806,0.002320233046501,0.055053742808836,7.702326622108e-12
3e-09,1.0446844845817,0.00078490954284872,0.1646459541912,2.3009247951748e-11
7e-09,2.4364500833774,0.00033582618562095,0.38402110154768,5.3664576413698e-11
1.5e-08,5.2205556807781,0.00015668531479399,0.82282614629354,1.1498660803111e-10
3.1e-08,10.788917432745,7.5812879810588e-05,1.7004546691743,2.3763502878393e-10
6.3e-08,21.925431976526,3.7305023543594e-05,3.4557043692727,4.8293355465772e-10
1.27e-07,44.197135099524,1.8506311476428e-05,6.9661687075422,9.7352937773589e-10
2.55e-07,88.733829454159,9.217729324204e-06,13.987244387781,1.9547041802079e-09
5.11e-07,177.770191266,4.6010108748993e-06,28.032478505891,3.9169153623023e-09
1.023e-06,355.61409394458,2.3000231298011e-06,56.155263444044,7.8402282344835e-09
2.047e-06,709.74743992324,1.1524141774768e-06,112.68769997772,1.5677998210151e-08
4.095e-06,1406.8588539489,5.8140333445866e-07,228.09358446119,3.1283433849196e-08
8.191e-06,2721.769838007,3.0057691457613e-07,475.97251536762,6.1955335526084e-08
1.6383e-05,4865.350130796,1.6825460474625e-07,1061.9495733832,1.1954893958307e-07
3.2767e-05,7213.6793104866,1.1360684420545e-07,2374.9116573543,2.1482832210819e-07
6.5535e-05,8299.0336633813,9.9008233327073e-08,4176.6207088974,3.4121637873581e-07
0.000131071,7962.1830127169,1.0543694362502e-07,5159.1762543821,4.8197417170653e-07
0.000262143,7036.5438882575,1.2670288924573e-07,4846.497375858,6.4810137553764e-07
0.000524287,5793.4179370189,1.6721780080221e-07,3902.457871183,8.956176395738e-07
0.001048575,4234.2445200687,2.4594513233179e-07,3197.2391523933,1.3445264644319e-06
0.002097151,2729.8972114433,3.9757733992599e-07,3196.9439346488,2.1972900693557e-06
0.004194303,1615.4715124803,6.8416725092879e-07,4020.4621987649,3.8082754878525e-06
0.008388607,904.68887131674,1.230558385212e-06,6067.3363475554,6.8800839244361e-06
0.016777215,487.62394215452,2.2894205830517e-06,10368.046233388,1.2832372805559e-05
0.026777215,316.0572781346,3.5351204325857e-06,15557.579395494,1.9834027868081e-05
0.036777215,234.16757159746,4.7729395981674e-06,20763.384693039,2.6791048566878e-05
0.046777215,186.11592470018,6.0062492863528e-06,25975.046309065,3.3722435594771e-05
0.056777215,154.48694514548,7.2366846506823e-06,31189.468204307,4.0637428197157e-05
0.066777215,132.0766568859,8.4651497547352e-06,36405.413778584,4.7541157091842e-05
0.076777215,115.36104014789,9.6921926204174e-06,41622.28449135,5.4436740640686e-05
0.086777215,102.41095137745,1.0918168758967e-05,46839.767699912,6.1326204748014e-05
0.096777215,92.081025692391,1.2143319924325e-05,52057.666303051,6.8210930352194e-05
0.106777215,83.648073257139,1.3367817822797e-05,57275.861679619,7.509189863145e-05
0.116777215,76.632858465402,1.4591788041433e-05,62494.279774262,8.1969828320008e-05
0.126777215,70.705169462919,1.5815324964523e-05,67712.868299288,8.8845260106793e-05
0.136777215,65.630036570105,1.7038501056316e-05,72931.589986145,9.5718609586939e-05
0.146777215,61.235683714764,1.8261373022892e-05,78150.417618556,0.0001025902022697
0.156777215,57.393610701516,1.9483985942592e-05,83369.330910098,0.0001094602971991
0.166777215,54.005765044263,2.07063761976e-05,88588.314458594,0.00011632910352289
0.176777215,50.996023701789,2.1928573483906e-05,93807.356348649,0.00012319679215198
