time,FluxChecker-I,FluxChecker-V
0,0,0
1e-09,1.2553454643867,0.57514385925621
3e-09,3.7660325691159,1.7254316068719
7e-09,8.787391690615,4.0260071023422
1.5e-08,18.830049176059,8.6271580360564
3.1e-08,38.915121526817,17.829459760326
6.3e-08,79.084294381898,36.234062685525
1.27e-07,159.41875705692,73.043268379266
2.55e-07,320.07219704484,146.66168217609
5.11e-07,641.31704715509,293.89850938678
1.023e-06,1283.558660363,588.3721576682
2.047e-06,2567.0492924434,1177.3193559501
4.095e-06,5130.0501649509,2355.2121816994
8.191e-06,10239.923134733,4710.9727773679
1.6383e-05,20391.515926419,9422.0958329905
3.2767e-05,40363.234029371,18838.071599278
6.5535e-05,78123.184399932,37574.158935658
0.000131071,136379.85973965,73760.472046837
0.000262143,175775.64582308,135162.58492279
0.000524287,162688.30155822,216714.18497868
0.001048575,134234.53706889,309871.6813389
0.002097151,109161.88537333,418597.68961314
0.004194303,82904.268720199,560342.7987883
0.008388607,53612.328139649,774979.56115028
0.013388607,35096.58893015,1001122.4354059
0.018388607,24873.539608793,1211890.710364
0.023388607,18658.649640475,1413036.4808917
0.028388607,14579.8248242,1607723.6727436
0.033388607,11744.902941534,1797832.6021138
0.038388607,9686.4988694964,1984555.56454
0.043388607,8139.9045758021,2168688.9867798
0.048388607,6945.5339935711,2350787.6707367
0.053388607,6002.1954100742,2531251.5882674
0.058388607,5243.0138786661,2710377.4169319
0.063388607,4622.2448202588,2888390.5751786
0.068388607,4107.674433072,3065465.889805
0.073388607,3676.0465153212,3241741.3801599
0.078388607,3310.2070073669,3417327.7056445
0.083388607,2997.2632574673,3592314.8064369
0.088388607,2727.3639864132,3766776.6704042
0.093388607,2492.8706352454,3940774.8213694
0.098388607,2287.7822318129,4114360.916104
0.103388607,2107.3284319265,4287578.7073182
0.108388607,1947.6765292223,4460465.5478235
0.113388607,1805.7171917625,4633053.5579724
0.118388607,1678.9055353549,4805370.5418847
0.123388607,1565.1417082107,4977440.7139727
0.128388607,1462.6800973097,5149285.2809418
0.133388607,1370.0595421125,5320922.9115859
0.138388607,1286.0491555844,5492370.1197408
0.143388607,1209.6058705885,5663641.5781225
0.148388607,1139.8408869285,5834750.3779107
0.153388607,1075.9929402082,6005708.2446498
0.158388607,1017.4068462426,6176525.7187836
0.163388607,963.51615915188,6347212.3077822
0.168388607,913.82906283062,6517776.6147687
0.173388607,867.91682200004,6688226.4479665
0.178388607,825.40427407369,6858568.9141644
0.183388607,785.96195796517,7028810.499159
0.188388607,749.29956517251,7198957.1368709
0.193388607,715.16046366271,7369014.2693342
0.198388607,683.31709826395,7538986.8987536
0.203388607,653.56711002645,7708879.632986
0.208388607,625.73004867139,7878696.7252842
0.213388607,599.64457639297,8048442.1092252
0.218388607,575.16608066208,8218119.4294676
0.223388607,552.16462882446,8387732.0689616
0.228388607,530.52320956042,8557283.1730085
0.233388607,510.13621603291,8726775.6706891
0.238388607,490.90813333688,8896212.2939366
0.243388607,472.75239938735,9065595.5945446
0.248388607,455.5904134265,9234927.9594337
0.253388607,439.35067065058,9404211.6243204
0.258388607,423.96800491397,9573448.6860436
0.263388607,409.38292430385,9742641.1136366
0.268388607,395.54102677319,9911790.7583564
0.273388607,382.39248497512,10080899.362718
0.278388607,369.89159106154,10249968.56874
0.283388607,357.99635357592,10418999.925388
0.288388607,346.66813974434,10587994.895373
0.293388607,335.87135737945,10756954.861322
0.298388607,325.57317146672,10925881.131437
0.303388607,315.74325116704,11094774.944642
0.308388607,306.35354354264,11263637.475332
0.313388607,297.37807084155,11432469.837681
0.318388607,288.79274855897,11601273.089648
0.323388607,280.57522187418,11770048.23661
0.328388607,272.70471837967,11938796.234745
0.333388607,265.16191525117,12107517.994135
0.338388607,257.92881928289,12276214.381635
0.343388607,250.98865835608,12444886.22352
0.348388607,244.32578313557,12613534.307947
0.353388607,237.92557788463,12782159.387204
0.358388607,231.77437945444,12950762.179836
0.363388607,225.85940359925,13119343.372589
0.368388607,220.16867786554,13287903.622234
0.373388607,214.69098039359,13456443.557263
0.378388607,209.41578405032,13624963.779444
0.383388607,204.33320535252,13793464.865297
0.388388607,199.43395772994,13961947.367474
0.393388607,194.70930870828,14130411.816022
0.398388607,190.15104063299,14298858.719579
0.403388607,185.75141461446,14467288.566498
0.408388607,181.50313738357,14635701.825894
0.413388607,177.39933080112,14804098.948624
0.418388607,173.4335037789,14972480.368192
0.423388607,169.59952638861,15140846.501629
0.428388607,165.89160597869,15309197.750297
0.433388607,162.3042651136,15477534.500644
0.438388607,158.83232117862,15645857.124933
0.443388607,155.4708675138,15814165.981901
0.448388607,152.2152559392,15982461.417417
0.453388607,149.0610805648,16150743.76505
0.458388607,146.0041627669,16319013.346657
0.463388607,143.04053724433,16487270.472908
0.468388607,140.16643906576,16655515.443786
0.473388607,137.3782916228,16823748.549065
0.478388607,134.67269542345,16991970.068765
0.483388607,132.04641765571,17160180.273569
0.488388607,129.49638246338,17328379.425225
0.493388607,127.01966187633,17496567.776936
0.498388607,124.61346734977,17664745.573713
0.503388607,122.27514186111,17832913.052722
0.508388607,120.0021525268,18001070.44361
0.513388607,117.7920836976,18169217.968811
0.518388607,115.64263049945,18337355.843836
0.523388607,113.55159278497,18505484.27756
0.528388607,111.51686946843,18673603.47248
0.533388607,109.53645321418,18841713.624969
0.538388607,107.60842545611,19009814.925513
0.543388607,105.73095172224,19177907.558945
0.548388607,103.90227724479,19345991.704659
0.553388607,102.12072283611,19514067.536812
0.558,100.51801019609,19669073.347463

