time,FluxChecker-I,FluxChecker-V,SIADensity
16.264651737071,0.7462750312925,165250980.11505,1485652.2953366
16.764651737071,0.70273960223784,170292879.21207,1530962.290309
17.264651737071,0.66290600186365,175334716.73124,1576272.2857227
17.764651737071,0.62636609172202,180376496.91888,1621582.2816146
18.264651737071,0.59276647520167,185418223.51762,1666892.277753
18.764651737071,0.56179991474861,190459900.06175,1712202.2742088
19.264651737071,0.53319828304121,195501529.69561,1757512.2708748
19.764651737071,0.50672673520506,200543115.35211,1802822.267887
20.264651737071,0.48217887276466,205584659.68443,1848132.2649657
20.764651737071,0.45937270482623,210626165.14402,1893442.2622656
21.264651737071,0.43814726583038,215667634.00843,1938752.2597598
21.764651737071,0.41835976684781,220709068.32874,1984062.2574934
22.264651737071,0.39988318470657,225750470.05299,2029372.2553429
22.764651737071,0.3826042208547,230791840.95526,2074682.253337
23.264651737071,0.36642155714497,235833182.69454,2119992.2514443
23.764651737071,0.35124436878388,240874496.81697,2165302.2496874
24.264651737071,0.33699104591662,245915784.74069,2210612.248012
24.764651737071,0.32358809406254,250957047.79928,2255922.2464541
25.264651737071,0.31096918460197,255998287.21829,2301232.2449718
25.764651737071,0.29907433231381,261039504.16583,2346542.2435934
26.264651737071,0.28784918115292,266080699.72516,2391852.2422775
26.764651737071,0.27724438206189,271121874.90842,2437162.2410365
27.264651737071,0.26721504920085,276163030.65357,2482472.2398746
27.764651737071,0.25772028451011,281204167.87967,2527782.2387666
28.264651737071,0.24872275979767,286245287.39418,2573092.2377253
28.764651737071,0.2401883492106,291286390.00965,2618402.236697
