time,FluxChecker-I,FluxChecker-V,SIADensity
17.68380035996,0.22101570028638,296670943.71012,7040730.6072994
18.18380035996,0.20905149768763,305042267.88576,7239355.6058959
18.68380035996,0.1980331554932,313413566.10189,7437980.6045813
19.18380035996,0.18786353346603,321784839.71998,7636605.603455
19.68380035996,0.17845764911204,330156090.04288,7835230.6023304
20.18380035996,0.16974089635123,338527318.22939,8033855.6012541
20.68380035996,0.16164756192456,346898525.42166,8232480.6002657
21.18380035996,0.15411958241972,355269712.65064,8431105.599387
21.68380035996,0.1471055004716,363640880.83625,8629730.5985064
22.18380035996,0.14055958259198,372012030.89684,8828355.5977491
22.68380035996,0.13444107203898,380383163.68734,9026980.5971049
23.18380035996,0.12871355261227,388754279.97873,9225605.5964748
23.68380035996,0.12334440566516,397125380.52705,9424230.5958304
24.18380035996,0.11830434448971,405496465.9981,9622855.5952168
24.68380035996,0.11356701414622,413867537.05243,9821480.5946508
25.18380035996,0.10910864615274,422238594.28923,10020105.594117
25.68380035996,0.10490775966042,430609638.31349,10218730.593621
26.18380035996,0.10094490256688,438980669.63481,10417355.593205
26.68380035996,0.097202425505537,447351688.79047,10615980.592745
27.18380035996,0.093664285137451,455722696.25257,10814605.592336
27.68380035996,0.090315871977432,464093692.48226,11013230.591942
28.18380035996,0.087143859244075,472464677.89356,11211855.591593
28.68380035996,0.084136070072138,480835652.91907,11410480.591242
29.18380035996,0.081281360470184,489206617.94052,11609105.590906
29.68380035996,0.078569515929189,497577573.3306,11807730.590615
30.18380035996,0.075991159966485,505948519.43796,12006355.590257
30.68380035996,0.073537672861092,514319456.58697,12204980.58997
31.18380035996,0.071201119635405,522690385.09904,12403605.589704
31.68380035996,0.068974185710113,531061305.26985,12602230.589443
32.18380035996,0.06685011966486,539432217.38924,12800855.589193
32.68380035996,0.064822681947942,547803121.72959,12999480.588941
33.18380035996,0.062886099014897,556174018.54718,13198105.588711
33.68380035996,0.061035022201809,564544908.09656,13396730.588485
34.18380035996,0.059264490725542,572915790.60605,13595355.588274
34.68380035996,0.057569898413152,581286666.29754,13793980.588088
35.18380035996,0.055946963717746,589657535.40051,13992605.587894
35.68380035996,0.054391702661018,598028398.11776,14191230.587724
36.18380035996,0.052900404309254,606399254.65691,14389855.587571
36.68380035996,0.051469608681445,614770105.17969,14588480.587417
37.18380035996,0.050096086617492,623140949.88194,14787105.587243
37.68380035996,0.048776821554901,631511788.95022,14985730.587068
38.18380035996,0.047508992953392,639882622.53788,15184355.58691
38.68380035996,0.046289961195063,648253450.80426,15382980.586789
39.18380035996,0.045117253844132,656624273.90221,15581605.586658
39.68380035996,0.043988553097446,664995091.98259,15780230.586529
40.18380035996,0.042901684327932,673365905.18702,15978855.586397
40.68380035996,0.04185460558928,681736713.64758,16177480.586283
41.18380035996,0.040845398023655,690107517.49659,16376105.586134
41.68380035996,0.039872257069933,698478316.85813,16574730.586023
42.18380035996,0.038933484380219,706849111.86149,16773355.585915
42.68380035996,0.038027480419074,715219902.61496,16971980.585814
43.18380035996,0.037152737628094,723590689.23393,17170605.585714
43.68380035996,0.036307834160786,731961471.82082,17369230.585622
44.18380035996,0.035491428096321,740332250.48434,17567855.58552
44.68380035996,0.034702252116811,748703025.33302,17766480.585423
45.18380035996,0.033939108574647,757073796.45459,17965105.585341
45.68380035996,0.033200864951736,765444563.94884,18163730.58524
46.18380035996,0.032486449650484,773815327.89969,18362355.585162
46.68380035996,0.031794848111072,782186088.39408,18560980.585074
47.18380035996,0.031125099200118,790556845.51426,18759605.584982
47.68380035996,0.030476291870694,798927599.35176,18958230.584901
48.18380035996,0.029847562065,807298349.98453,19156855.584827
48.68380035996,0.029238089834109,815669097.4807,19355480.584745
49.18380035996,0.028647096664921,824039841.91389,19554105.584671
49.68380035996,0.028073842988676,832410583.36331,19752730.58459
50.18380035996,0.027517625870997,840781321.88848,19951355.584532
50.68380035996,0.026977776852327,849152057.56631,20149980.58447
51.18380035996,0.026453659937471,857522790.45643,20348605.584409
51.68380035996,0.025944669730745,865893520.62309,20547230.584346
52.18380035996,0.02545022967351,874264248.1233,20745855.584282
52.68380035996,0.024969790419537,882634973.01857,20944480.58423
53.18380035996,0.024502828308242,891005695.36558,21143105.584178
53.68380035996,0.024048843931367,899376415.22289,21341730.584127
54.18380035996,0.023607360802683,907747132.64003,21540355.584071
54.68380035996,0.023177924104008,916117847.67095,21738980.584016
55.18380035996,0.022760099517196,924488560.36457,21937605.583962
55.68380035996,0.022353472121151,932859270.76933,22136230.583911
56.18380035996,0.021957645359998,941229978.93755,22334855.583874
56.68380035996,0.021572240085042,949600684.91407,22533480.58383
57.18380035996,0.021196893635907,957971388.74031,22732105.583792
57.68380035996,0.020831258991444,966342090.46527,22930730.58374
58.18380035996,0.020475003972004,974712790.12804,23129355.583691
58.68380035996,0.020127810473324,983083487.76894,23327980.583648
59.18380035996,0.019789373767318,991454183.42996,23526605.583604
59.68380035996,0.019459401828349,999824877.15123,23725230.583569
60.18380035996,0.019137614702768,1008195568.9665,23923855.583536
60.68380035996,0.018823743913597,1016566258.9176,24122480.5835
61.18380035996,0.018517531906631,1024936947.0405,24321105.583465
61.68380035996,0.018218731514278,1033307633.3677,24519730.583428
62.18380035996,0.017927105461102,1041678317.9368,24718355.583396
62.68380035996,0.017642425890792,1050049000.7789,24916980.583364
63.18380035996,0.017364473923683,1058419681.9252,25115605.58333
63.68380035996,0.017093039230594,1066790361.4105,25314230.583301
64.18380035996,0.016827919640652,1075161039.2634,25512855.58327
64.68380035996,0.016568920760116,1083531715.5172,25711480.583251
65.18380035996,0.016315855620573,1091902390.1946,25910105.583221
65.68380035996,0.016068544335881,1100273063.3265,26108730.583197
66.18380035996,0.015826813787072,1108643734.9412,26307355.583169
66.68380035996,0.015590497317265,1117014405.0698,26505980.583148
67.18380035996,0.015359434443314,1125385073.7344,26704605.583126
67.68380035996,0.015133470586833,1133755740.9622,26903230.583095
68.18380035996,0.014912456810721,1142126406.7775,27101855.583076
68.68380035996,0.014696249578322,1150497071.2048,27300480.583052
69.18380035996,0.014484710517069,1158867734.269,27499105.583029
69.68380035996,0.014277706198584,1167238395.9927,27697730.583003
70.18380035996,0.014075107927856,1175609056.4001,27896355.582975
70.68380035996,0.013876791542899,1183979715.5126,28094980.582956
71.18380035996,0.013682637225072,1192350373.3535,28293605.582933
71.68380035996,0.013492529317529,1200721029.9423,28492230.58291
72.18380035996,0.013306356152615,1209091685.3015,28690855.582886
72.68380035996,0.013124009889356,1217462339.4503,28889480.582867
73.18380035996,0.012945386355205,1225832992.4078,29088105.582845
73.68380035996,0.012770384899077,1234203644.1947,29286730.582822
74.18380035996,0.012598908248111,1242574294.8311,29485355.582803
74.68380035996,0.012430862373425,1250944944.334,29683980.582783
75.18380035996,0.012266156360482,1259315592.7214,29882605.582764
75.68380035996,0.012104702286704,1267686240.0128,30081230.582747
76.18380035996,0.011946415103468,1276056886.2269,30279855.582723
76.68380035996,0.011791212525045,1284427531.3765,30478480.582704
77.18380035996,0.011639014920724,1292798175.48,30677105.582683
77.68380035996,0.011489745212336,1301168818.553,30875730.582661
78.18380035996,0.011343328778487,1309539460.6137,31074355.582643
78.68380035996,0.011199693359058,1317910101.6742,31272980.582631
79.18380035996,0.011058768967701,1326280741.753,31471605.582622
79.68380035996,0.010920487805055,1334651380.8646,31670230.582608
80,0.010834373397204,1339944966.63,31795840.889604

